date,pre_close,open,high,low,close,changeinprice,changeinrate,diffrate
1998/12/17,1183.062 ,1180.166 ,1180.166 ,1158.507 ,1160.090 ,-22.972 ,-1.942 ,-0.245 
1998/12/18,1160.090 ,1155.751 ,1167.636 ,1150.721 ,1155.920 ,-4.170 ,-0.360 ,-0.374 
1998/12/21,1155.920 ,1153.663 ,1163.239 ,1150.386 ,1154.428 ,-1.492 ,-0.129 ,-0.195 
1998/12/22,1154.428 ,1155.630 ,1185.979 ,1155.622 ,1185.966 ,31.538 ,2.732 ,0.104 
1998/12/23,1185.966 ,1186.979 ,1187.914 ,1170.157 ,1172.512 ,-13.454 ,-1.134 ,0.085 
1998/12/24,1172.512 ,1171.708 ,1171.708 ,1161.849 ,1168.981 ,-3.531 ,-0.301 ,-0.069 
1998/12/25,1168.981 ,1169.602 ,1178.917 ,1169.540 ,1173.913 ,4.932 ,0.422 ,0.053 
1998/12/28,1173.913 ,1175.630 ,1179.003 ,1157.698 ,1159.937 ,-13.976 ,-1.191 ,0.146 
1998/12/29,1159.937 ,1157.477 ,1157.567 ,1139.986 ,1142.729 ,-17.208 ,-1.484 ,-0.212 
1998/12/30,1142.729 ,1141.885 ,1151.719 ,1125.559 ,1148.264 ,5.535 ,0.484 ,-0.074 
1998/12/31,1148.264 ,1149.832 ,1153.150 ,1140.356 ,1146.700 ,-1.564 ,-0.136 ,0.137 
1999/1/4,1146.700 ,1144.888 ,1144.889 ,1124.213 ,1125.819 ,-20.881 ,-1.821 ,-0.158 
1999/1/5,1125.819 ,1123.696 ,1123.696 ,1104.501 ,1119.965 ,-5.854 ,-0.520 ,-0.189 
1999/1/6,1119.965 ,1120.668 ,1137.208 ,1120.402 ,1132.590 ,12.625 ,1.127 ,0.063 
1999/1/7,1132.590 ,1133.165 ,1140.482 ,1125.669 ,1137.729 ,5.139 ,0.454 ,0.051 
1999/1/8,1137.729 ,1138.768 ,1168.838 ,1138.768 ,1168.814 ,31.085 ,2.732 ,0.091 
1999/1/11,1168.814 ,1169.913 ,1174.427 ,1158.544 ,1172.813 ,3.999 ,0.342 ,0.094 
1999/1/12,1172.813 ,1171.743 ,1171.865 ,1158.296 ,1158.868 ,-13.945 ,-1.189 ,-0.091 
1999/1/13,1158.868 ,1153.294 ,1159.940 ,1144.448 ,1148.154 ,-10.714 ,-0.925 ,-0.481 
1999/1/14,1148.154 ,1145.898 ,1153.098 ,1142.352 ,1148.655 ,0.501 ,0.044 ,-0.196 
1999/1/15,1148.655 ,1149.782 ,1150.675 ,1136.304 ,1137.309 ,-11.346 ,-0.988 ,0.098 
1999/1/18,1137.309 ,1135.085 ,1153.418 ,1126.706 ,1153.119 ,15.810 ,1.390 ,-0.196 
1999/1/19,1153.119 ,1154.160 ,1160.264 ,1149.370 ,1158.551 ,5.432 ,0.471 ,0.090 
1999/1/20,1158.551 ,1159.025 ,1162.975 ,1148.806 ,1151.374 ,-7.177 ,-0.620 ,0.041 
1999/1/21,1151.374 ,1150.302 ,1158.510 ,1145.297 ,1158.499 ,7.125 ,0.619 ,-0.093 
1999/1/22,1158.499 ,1159.917 ,1168.182 ,1157.148 ,1162.350 ,3.851 ,0.332 ,0.122 
1999/1/25,1162.350 ,1161.980 ,1162.438 ,1146.973 ,1148.123 ,-14.227 ,-1.224 ,-0.032 
1999/1/26,1148.123 ,1145.067 ,1146.123 ,1132.955 ,1138.210 ,-9.913 ,-0.863 ,-0.266 
1999/1/27,1138.210 ,1137.692 ,1146.500 ,1134.132 ,1146.493 ,8.283 ,0.728 ,-0.046 
1999/1/28,1146.493 ,1147.866 ,1150.579 ,1137.121 ,1140.975 ,-5.518 ,-0.481 ,0.120 
1999/1/29,1140.975 ,1139.835 ,1140.125 ,1130.332 ,1134.673 ,-6.302 ,-0.552 ,-0.100 
1999/2/1,1134.673 ,1131.651 ,1131.660 ,1118.548 ,1120.531 ,-14.142 ,-1.246 ,-0.266 
1999/2/2,1120.531 ,1119.779 ,1126.408 ,1114.790 ,1126.404 ,5.873 ,0.524 ,-0.067 
1999/2/3,1126.404 ,1126.842 ,1127.273 ,1115.131 ,1116.865 ,-9.539 ,-0.847 ,0.039 
1999/2/4,1116.865 ,1114.647 ,1114.689 ,1102.490 ,1103.497 ,-13.368 ,-1.197 ,-0.199 
1999/2/5,1103.497 ,1101.478 ,1101.478 ,1079.218 ,1081.442 ,-22.055 ,-1.999 ,-0.183 
1999/2/8,1081.442 ,1076.816 ,1082.456 ,1064.174 ,1065.816 ,-15.626 ,-1.445 ,-0.428 
1999/2/9,1065.816 ,1065.907 ,1090.169 ,1065.907 ,1090.087 ,24.271 ,2.277 ,0.009 
1999/3/1,1090.087 ,1092.145 ,1098.360 ,1084.156 ,1097.975 ,7.888 ,0.724 ,0.189 
1999/3/2,1097.975 ,1098.294 ,1103.250 ,1090.044 ,1100.919 ,2.944 ,0.268 ,0.029 
1999/3/3,1100.919 ,1101.132 ,1128.779 ,1101.066 ,1128.736 ,27.817 ,2.527 ,0.019 
1999/3/4,1128.736 ,1130.343 ,1133.728 ,1120.706 ,1128.954 ,0.218 ,0.019 ,0.142 
1999/3/5,1128.954 ,1128.618 ,1137.959 ,1124.086 ,1132.357 ,3.403 ,0.301 ,-0.030 
1999/3/8,1132.357 ,1133.508 ,1142.148 ,1128.386 ,1142.107 ,9.750 ,0.861 ,0.102 
1999/3/9,1142.107 ,1143.102 ,1145.708 ,1135.374 ,1136.941 ,-5.166 ,-0.452 ,0.087 
1999/3/10,1136.941 ,1136.022 ,1136.080 ,1127.170 ,1132.736 ,-4.205 ,-0.370 ,-0.081 
1999/3/11,1132.736 ,1133.287 ,1153.843 ,1133.153 ,1149.925 ,17.189 ,1.518 ,0.049 
1999/3/12,1149.925 ,1151.990 ,1158.712 ,1148.665 ,1158.702 ,8.777 ,0.763 ,0.180 
1999/3/15,1158.702 ,1161.494 ,1169.699 ,1159.145 ,1164.639 ,5.937 ,0.512 ,0.241 
1999/3/16,1164.639 ,1164.791 ,1166.965 ,1155.935 ,1166.930 ,2.291 ,0.197 ,0.013 
1999/3/17,1166.930 ,1167.719 ,1173.041 ,1158.588 ,1159.096 ,-7.834 ,-0.671 ,0.068 
1999/3/18,1159.096 ,1155.271 ,1160.679 ,1147.569 ,1151.991 ,-7.105 ,-0.613 ,-0.330 
1999/3/19,1151.991 ,1150.609 ,1172.933 ,1150.340 ,1172.933 ,20.942 ,1.818 ,-0.120 
1999/3/22,1172.933 ,1175.675 ,1179.650 ,1168.336 ,1172.743 ,-0.190 ,-0.016 ,0.234 
1999/3/23,1172.743 ,1172.977 ,1174.476 ,1163.280 ,1170.949 ,-1.794 ,-0.153 ,0.020 
1999/3/24,1170.949 ,1171.302 ,1177.341 ,1167.104 ,1169.034 ,-1.915 ,-0.164 ,0.030 
1999/3/25,1169.034 ,1167.864 ,1167.875 ,1155.013 ,1156.854 ,-12.180 ,-1.042 ,-0.100 
1999/3/26,1156.854 ,1155.348 ,1162.416 ,1154.936 ,1161.120 ,4.266 ,0.369 ,-0.130 
1999/3/29,1161.120 ,1160.576 ,1169.503 ,1158.087 ,1169.489 ,8.369 ,0.721 ,-0.047 
1999/3/30,1169.489 ,1171.127 ,1173.660 ,1156.045 ,1157.507 ,-11.982 ,-1.025 ,0.140 
1999/3/31,1157.507 ,1156.370 ,1159.533 ,1150.820 ,1158.054 ,0.547 ,0.047 ,-0.098 
1999/4/1,1158.054 ,1158.681 ,1168.528 ,1158.442 ,1168.504 ,10.450 ,0.902 ,0.054 
1999/4/2,1168.504 ,1170.760 ,1184.433 ,1170.307 ,1184.402 ,15.898 ,1.361 ,0.193 
1999/4/5,1184.402 ,1188.931 ,1194.514 ,1187.059 ,1194.469 ,10.067 ,0.850 ,0.382 
1999/4/6,1194.469 ,1195.948 ,1199.842 ,1191.582 ,1199.600 ,5.131 ,0.430 ,0.124 
1999/4/7,1199.600 ,1200.224 ,1202.320 ,1193.727 ,1201.634 ,2.034 ,0.170 ,0.052 
1999/4/8,1201.634 ,1203.020 ,1205.411 ,1192.462 ,1202.469 ,0.835 ,0.070 ,0.115 
1999/4/9,1202.469 ,1203.442 ,1210.100 ,1196.744 ,1205.139 ,2.670 ,0.222 ,0.081 
1999/4/12,1205.139 ,1205.319 ,1205.677 ,1193.657 ,1195.337 ,-9.802 ,-0.813 ,0.015 
1999/4/13,1195.337 ,1192.149 ,1193.325 ,1174.135 ,1178.192 ,-17.145 ,-1.434 ,-0.267 
1999/4/14,1178.192 ,1176.771 ,1184.176 ,1174.268 ,1181.517 ,3.325 ,0.282 ,-0.121 
1999/4/15,1181.517 ,1182.204 ,1185.593 ,1168.592 ,1170.616 ,-10.901 ,-0.923 ,0.058 
1999/4/16,1170.616 ,1168.908 ,1175.034 ,1162.310 ,1166.237 ,-4.379 ,-0.374 ,-0.146 
1999/4/19,1166.237 ,1164.616 ,1166.040 ,1156.607 ,1159.473 ,-6.764 ,-0.580 ,-0.139 
1999/4/20,1159.473 ,1160.052 ,1171.603 ,1159.564 ,1171.603 ,12.130 ,1.046 ,0.050 
1999/4/21,1171.603 ,1171.948 ,1173.525 ,1143.045 ,1144.065 ,-27.538 ,-2.351 ,0.029 
1999/4/22,1144.065 ,1137.910 ,1140.899 ,1110.646 ,1137.162 ,-6.903 ,-0.603 ,-0.538 
1999/4/23,1137.162 ,1137.608 ,1144.778 ,1135.607 ,1139.997 ,2.835 ,0.249 ,0.039 
1999/4/26,1139.997 ,1139.647 ,1140.170 ,1111.995 ,1112.791 ,-27.206 ,-2.387 ,-0.031 
1999/4/27,1112.791 ,1108.911 ,1108.911 ,1089.759 ,1091.695 ,-21.096 ,-1.896 ,-0.349 
1999/4/28,1091.695 ,1090.873 ,1112.290 ,1087.794 ,1091.089 ,-0.606 ,-0.056 ,-0.075 
1999/4/29,1091.089 ,1091.057 ,1116.418 ,1090.564 ,1116.405 ,25.316 ,2.320 ,-0.003 
1999/4/30,1116.405 ,1116.107 ,1122.222 ,1114.178 ,1120.927 ,4.522 ,0.405 ,-0.027 
1999/5/4,1120.927 ,1120.908 ,1121.910 ,1108.893 ,1111.757 ,-9.170 ,-0.818 ,-0.002 
1999/5/5,1111.757 ,1110.937 ,1116.964 ,1105.346 ,1116.932 ,5.175 ,0.466 ,-0.074 
1999/5/6,1116.932 ,1116.855 ,1128.901 ,1116.639 ,1128.224 ,11.292 ,1.011 ,-0.007 
1999/5/7,1128.224 ,1129.532 ,1131.493 ,1117.936 ,1120.738 ,-7.486 ,-0.664 ,0.116 
1999/5/10,1120.738 ,1107.365 ,1107.365 ,1065.180 ,1071.927 ,-48.811 ,-4.355 ,-1.193 
1999/5/11,1071.927 ,1072.044 ,1095.406 ,1072.044 ,1095.402 ,23.475 ,2.190 ,0.011 
1999/5/12,1095.402 ,1096.737 ,1104.809 ,1092.785 ,1099.996 ,4.594 ,0.419 ,0.122 
1999/5/13,1099.996 ,1100.857 ,1101.356 ,1086.458 ,1088.863 ,-11.133 ,-1.012 ,0.078 
1999/5/14,1088.863 ,1087.942 ,1088.002 ,1060.502 ,1063.277 ,-25.586 ,-2.350 ,-0.085 
1999/5/17,1063.277 ,1057.485 ,1072.166 ,1047.833 ,1065.557 ,2.280 ,0.214 ,-0.545 
1999/5/18,1065.557 ,1066.519 ,1075.652 ,1058.386 ,1059.874 ,-5.683 ,-0.533 ,0.090 
1999/5/19,1059.874 ,1058.700 ,1109.116 ,1057.720 ,1109.089 ,49.215 ,4.644 ,-0.111 
1999/5/20,1109.089 ,1114.659 ,1147.727 ,1113.318 ,1147.707 ,38.618 ,3.482 ,0.502 
1999/5/21,1147.707 ,1154.806 ,1170.141 ,1152.261 ,1168.720 ,21.013 ,1.831 ,0.619 
1999/5/24,1168.720 ,1173.132 ,1215.216 ,1164.895 ,1213.654 ,44.934 ,3.845 ,0.378 
1999/5/25,1213.654 ,1223.129 ,1244.840 ,1198.067 ,1202.885 ,-10.769 ,-0.887 ,0.781 
1999/5/26,1202.885 ,1199.225 ,1236.142 ,1195.843 ,1236.046 ,33.161 ,2.757 ,-0.304 
1999/5/27,1236.046 ,1247.322 ,1283.027 ,1247.322 ,1283.020 ,46.974 ,3.800 ,0.912 
1999/5/28,1283.020 ,1291.960 ,1294.641 ,1260.712 ,1277.150 ,-5.870 ,-0.458 ,0.697 
1999/5/31,1277.150 ,1287.075 ,1303.480 ,1253.251 ,1279.326 ,2.176 ,0.170 ,0.777 
1999/6/1,1279.326 ,1283.300 ,1311.601 ,1276.116 ,1311.594 ,32.268 ,2.522 ,0.311 
1999/6/2,1311.594 ,1319.832 ,1330.278 ,1287.011 ,1287.931 ,-23.663 ,-1.804 ,0.628 
1999/6/3,1287.931 ,1280.477 ,1286.913 ,1259.008 ,1268.324 ,-19.607 ,-1.522 ,-0.579 
1999/6/4,1268.324 ,1271.168 ,1288.003 ,1271.163 ,1285.579 ,17.255 ,1.361 ,0.224 
1999/6/7,1285.579 ,1287.462 ,1326.611 ,1285.150 ,1326.518 ,40.939 ,3.185 ,0.146 
1999/6/8,1326.518 ,1336.030 ,1341.643 ,1319.497 ,1333.644 ,7.126 ,0.537 ,0.717 
1999/6/9,1333.644 ,1334.849 ,1350.137 ,1323.986 ,1348.606 ,14.962 ,1.122 ,0.090 
1999/6/10,1348.606 ,1371.003 ,1382.074 ,1353.564 ,1364.345 ,15.739 ,1.167 ,1.661 
1999/6/11,1364.345 ,1364.275 ,1376.775 ,1359.277 ,1370.390 ,6.045 ,0.443 ,-0.005 
1999/6/14,1370.390 ,1382.532 ,1427.768 ,1382.532 ,1427.707 ,57.317 ,4.183 ,0.886 
1999/6/15,1427.707 ,1453.330 ,1477.142 ,1366.654 ,1387.592 ,-40.115 ,-2.810 ,1.795 
1999/6/16,1387.592 ,1402.345 ,1460.168 ,1402.304 ,1460.168 ,72.576 ,5.230 ,1.063 
1999/6/17,1460.168 ,1483.064 ,1501.016 ,1450.204 ,1501.007 ,40.839 ,2.797 ,1.568 
1999/6/18,1501.007 ,1511.881 ,1516.127 ,1480.981 ,1498.915 ,-2.092 ,-0.139 ,0.724 
1999/6/21,1498.915 ,1506.826 ,1546.611 ,1503.401 ,1546.408 ,47.493 ,3.169 ,0.528 
1999/6/22,1546.408 ,1551.875 ,1564.448 ,1524.495 ,1564.444 ,18.036 ,1.166 ,0.354 
1999/6/23,1564.444 ,1571.270 ,1606.500 ,1566.629 ,1606.500 ,42.056 ,2.688 ,0.436 
1999/6/24,1606.500 ,1615.630 ,1654.550 ,1611.985 ,1654.110 ,47.610 ,2.964 ,0.568 
1999/6/25,1654.110 ,1665.985 ,1705.210 ,1591.079 ,1593.859 ,-60.251 ,-3.643 ,0.718 
1999/6/28,1593.859 ,1606.283 ,1693.161 ,1606.282 ,1693.160 ,99.301 ,6.230 ,0.779 
1999/6/29,1693.160 ,1722.739 ,1742.147 ,1691.342 ,1739.205 ,46.045 ,2.720 ,1.747 
1999/6/30,1739.205 ,1755.561 ,1756.184 ,1666.010 ,1689.428 ,-49.777 ,-2.862 ,0.940 
1999/7/1,1689.428 ,1678.838 ,1678.838 ,1540.034 ,1560.787 ,-128.641 ,-7.615 ,-0.627 
1999/7/2,1560.787 ,1570.564 ,1620.544 ,1532.444 ,1613.533 ,52.746 ,3.379 ,0.626 
1999/7/5,1613.533 ,1627.246 ,1630.382 ,1573.734 ,1581.819 ,-31.714 ,-1.966 ,0.850 
1999/7/6,1581.819 ,1568.830 ,1580.232 ,1504.366 ,1517.253 ,-64.566 ,-4.082 ,-0.821 
1999/7/7,1517.253 ,1515.161 ,1568.673 ,1507.546 ,1568.652 ,51.399 ,3.388 ,-0.138 
1999/7/8,1568.652 ,1579.143 ,1591.131 ,1560.431 ,1577.987 ,9.335 ,0.595 ,0.669 
1999/7/9,1577.987 ,1577.791 ,1594.578 ,1563.163 ,1584.750 ,6.763 ,0.429 ,-0.012 
1999/7/12,1584.750 ,1588.380 ,1589.902 ,1545.563 ,1559.732 ,-25.018 ,-1.579 ,0.229 
1999/7/13,1559.732 ,1547.344 ,1547.344 ,1511.431 ,1524.821 ,-34.911 ,-2.238 ,-0.794 
1999/7/14,1524.821 ,1526.977 ,1559.663 ,1526.220 ,1559.520 ,34.699 ,2.276 ,0.141 
1999/7/15,1559.520 ,1565.040 ,1567.829 ,1545.070 ,1549.336 ,-10.184 ,-0.653 ,0.354 
1999/7/16,1549.336 ,1547.460 ,1547.606 ,1512.784 ,1519.741 ,-29.595 ,-1.910 ,-0.121 
1999/7/19,1519.741 ,1500.449 ,1509.994 ,1473.234 ,1479.076 ,-40.665 ,-2.676 ,-1.269 
1999/7/20,1479.076 ,1476.027 ,1574.749 ,1471.509 ,1574.603 ,95.527 ,6.459 ,-0.206 
1999/7/21,1574.603 ,1586.885 ,1626.952 ,1573.700 ,1609.811 ,35.208 ,2.236 ,0.780 
1999/7/22,1609.811 ,1606.856 ,1606.856 ,1548.495 ,1550.730 ,-59.081 ,-3.670 ,-0.184 
1999/7/23,1550.730 ,1552.245 ,1597.184 ,1552.237 ,1585.980 ,35.250 ,2.273 ,0.098 
1999/7/26,1585.980 ,1592.414 ,1607.072 ,1587.377 ,1602.031 ,16.051 ,1.012 ,0.406 
1999/7/27,1602.031 ,1605.372 ,1607.047 ,1580.817 ,1590.713 ,-11.318 ,-0.707 ,0.209 
1999/7/28,1590.713 ,1592.452 ,1609.794 ,1584.246 ,1597.199 ,6.486 ,0.408 ,0.109 
1999/7/29,1597.199 ,1610.116 ,1615.749 ,1585.839 ,1595.860 ,-1.339 ,-0.084 ,0.809 
1999/7/30,1595.860 ,1599.938 ,1605.273 ,1587.338 ,1601.459 ,5.599 ,0.351 ,0.256 
1999/8/2,1601.459 ,1607.062 ,1622.383 ,1603.369 ,1616.276 ,14.817 ,0.925 ,0.350 
1999/8/3,1616.276 ,1622.301 ,1626.910 ,1609.124 ,1626.841 ,10.565 ,0.654 ,0.373 
1999/8/4,1626.841 ,1630.990 ,1649.258 ,1630.990 ,1649.128 ,22.287 ,1.370 ,0.255 
1999/8/5,1649.128 ,1654.526 ,1658.690 ,1641.862 ,1653.537 ,4.409 ,0.267 ,0.327 
1999/8/6,1653.537 ,1655.306 ,1656.585 ,1601.843 ,1646.593 ,-6.944 ,-0.420 ,0.107 
1999/8/9,1646.593 ,1650.277 ,1651.635 ,1624.721 ,1628.836 ,-17.757 ,-1.078 ,0.224 
1999/8/10,1628.836 ,1622.967 ,1623.026 ,1597.220 ,1602.147 ,-26.689 ,-1.639 ,-0.360 
1999/8/11,1602.147 ,1598.015 ,1607.677 ,1574.714 ,1583.401 ,-18.746 ,-1.170 ,-0.258 
1999/8/12,1583.401 ,1583.512 ,1594.889 ,1566.714 ,1575.642 ,-7.759 ,-0.490 ,0.007 
1999/8/13,1575.642 ,1581.230 ,1591.493 ,1569.302 ,1571.901 ,-3.741 ,-0.237 ,0.355 
1999/8/16,1571.901 ,1568.899 ,1570.211 ,1546.837 ,1560.068 ,-11.833 ,-0.753 ,-0.191 
1999/8/17,1560.068 ,1562.560 ,1596.151 ,1562.560 ,1576.405 ,16.337 ,1.047 ,0.160 
1999/8/18,1576.405 ,1578.263 ,1582.016 ,1555.976 ,1581.929 ,5.524 ,0.350 ,0.118 
1999/8/19,1581.929 ,1587.898 ,1645.842 ,1587.870 ,1637.743 ,55.814 ,3.528 ,0.377 
1999/8/20,1637.743 ,1645.543 ,1651.174 ,1627.039 ,1628.934 ,-8.809 ,-0.538 ,0.476 
1999/8/23,1628.934 ,1631.435 ,1645.004 ,1626.954 ,1644.999 ,16.065 ,0.986 ,0.154 
1999/8/24,1644.999 ,1650.537 ,1655.142 ,1638.963 ,1648.469 ,3.470 ,0.211 ,0.337 
1999/8/25,1648.469 ,1649.609 ,1651.092 ,1618.540 ,1625.765 ,-22.704 ,-1.377 ,0.069 
1999/8/26,1625.765 ,1622.166 ,1638.233 ,1615.855 ,1638.233 ,12.468 ,0.767 ,-0.221 
1999/8/27,1638.233 ,1642.061 ,1644.471 ,1627.255 ,1633.900 ,-4.333 ,-0.265 ,0.234 
1999/8/30,1633.900 ,1635.553 ,1637.310 ,1614.448 ,1619.039 ,-14.861 ,-0.910 ,0.101 
1999/8/31,1619.039 ,1622.877 ,1630.014 ,1609.796 ,1627.116 ,8.077 ,0.499 ,0.237 
1999/9/1,1627.116 ,1627.821 ,1629.076 ,1595.963 ,1599.552 ,-27.564 ,-1.694 ,0.043 
1999/9/2,1599.552 ,1591.583 ,1614.106 ,1572.417 ,1611.958 ,12.406 ,0.776 ,-0.498 
1999/9/3,1611.958 ,1613.304 ,1614.412 ,1583.450 ,1587.887 ,-24.071 ,-1.493 ,0.084 
1999/9/6,1587.887 ,1577.505 ,1577.562 ,1556.834 ,1560.678 ,-27.209 ,-1.714 ,-0.654 
1999/9/7,1560.678 ,1558.861 ,1574.648 ,1556.741 ,1562.794 ,2.116 ,0.136 ,-0.116 
1999/9/8,1562.794 ,1563.621 ,1581.932 ,1563.605 ,1571.598 ,8.804 ,0.563 ,0.053 
1999/9/9,1571.598 ,1590.711 ,1675.261 ,1590.701 ,1675.122 ,103.524 ,6.587 ,1.216 
1999/9/10,1675.122 ,1690.025 ,1695.644 ,1656.723 ,1659.929 ,-15.193 ,-0.907 ,0.890 
1999/9/13,1659.929 ,1664.514 ,1671.640 ,1656.168 ,1670.143 ,10.214 ,0.615 ,0.276 
1999/9/14,1670.143 ,1675.706 ,1681.847 ,1668.128 ,1672.892 ,2.749 ,0.165 ,0.333 
1999/9/15,1672.892 ,1675.191 ,1679.135 ,1657.786 ,1662.803 ,-10.089 ,-0.603 ,0.137 
1999/9/16,1662.803 ,1662.463 ,1664.961 ,1643.980 ,1645.511 ,-17.292 ,-1.040 ,-0.020 
1999/9/17,1645.511 ,1644.803 ,1662.165 ,1636.477 ,1648.558 ,3.047 ,0.185 ,-0.043 
1999/9/20,1648.558 ,1649.121 ,1651.535 ,1628.894 ,1633.835 ,-14.723 ,-0.893 ,0.034 
1999/9/21,1633.835 ,1630.021 ,1630.269 ,1617.812 ,1625.588 ,-8.247 ,-0.505 ,-0.233 
1999/9/22,1625.588 ,1625.165 ,1632.411 ,1613.582 ,1617.057 ,-8.531 ,-0.525 ,-0.026 
1999/9/23,1617.057 ,1618.768 ,1622.667 ,1597.115 ,1604.203 ,-12.854 ,-0.795 ,0.106 
1999/9/24,1604.203 ,1609.827 ,1631.399 ,1609.827 ,1619.326 ,15.123 ,0.943 ,0.351 
1999/9/27,1619.326 ,1624.459 ,1629.191 ,1598.705 ,1602.158 ,-17.168 ,-1.060 ,0.317 
1999/9/28,1602.158 ,1602.794 ,1606.023 ,1586.549 ,1591.432 ,-10.726 ,-0.670 ,0.040 
1999/9/29,1591.432 ,1593.719 ,1608.603 ,1580.999 ,1584.954 ,-6.478 ,-0.407 ,0.144 
1999/9/30,1584.954 ,1588.986 ,1595.006 ,1567.724 ,1570.702 ,-14.252 ,-0.899 ,0.254 
1999/10/8,1570.702 ,1568.238 ,1568.375 ,1531.799 ,1534.515 ,-36.187 ,-2.304 ,-0.157 
1999/10/11,1534.515 ,1529.220 ,1538.343 ,1516.622 ,1522.480 ,-12.035 ,-0.784 ,-0.345 
1999/10/12,1522.480 ,1526.449 ,1538.279 ,1526.449 ,1537.796 ,15.316 ,1.006 ,0.261 
1999/10/13,1537.796 ,1540.599 ,1544.449 ,1504.388 ,1507.422 ,-30.374 ,-1.975 ,0.182 
1999/10/14,1507.422 ,1504.497 ,1535.244 ,1494.940 ,1508.726 ,1.304 ,0.087 ,-0.194 
1999/10/15,1508.726 ,1515.908 ,1550.709 ,1515.908 ,1543.798 ,35.072 ,2.325 ,0.476 
1999/10/18,1543.798 ,1547.267 ,1549.368 ,1499.464 ,1501.665 ,-42.133 ,-2.729 ,0.225 
1999/10/19,1501.665 ,1493.470 ,1493.486 ,1468.098 ,1470.900 ,-30.765 ,-2.049 ,-0.546 
1999/10/20,1470.900 ,1469.284 ,1490.758 ,1463.426 ,1485.827 ,14.927 ,1.015 ,-0.110 
1999/10/21,1485.827 ,1486.925 ,1488.005 ,1452.709 ,1458.530 ,-27.297 ,-1.837 ,0.074 
1999/10/22,1458.530 ,1457.635 ,1512.930 ,1457.498 ,1497.462 ,38.932 ,2.669 ,-0.061 
1999/10/25,1497.462 ,1499.138 ,1499.385 ,1465.137 ,1468.266 ,-29.196 ,-1.950 ,0.112 
1999/10/26,1468.266 ,1467.522 ,1496.452 ,1467.505 ,1482.667 ,14.401 ,0.981 ,-0.051 
1999/10/27,1482.667 ,1509.640 ,1537.300 ,1504.994 ,1536.821 ,54.154 ,3.653 ,1.819 
1999/10/28,1536.821 ,1541.287 ,1542.045 ,1507.791 ,1514.525 ,-22.296 ,-1.451 ,0.291 
1999/10/29,1514.525 ,1515.184 ,1520.472 ,1494.706 ,1504.563 ,-9.962 ,-0.658 ,0.044 
1999/11/1,1504.563 ,1501.735 ,1506.994 ,1488.234 ,1493.096 ,-11.467 ,-0.762 ,-0.188 
1999/11/2,1493.096 ,1491.758 ,1499.872 ,1481.567 ,1487.469 ,-5.627 ,-0.377 ,-0.090 
1999/11/3,1487.469 ,1488.366 ,1492.306 ,1472.730 ,1475.684 ,-11.785 ,-0.792 ,0.060 
1999/11/4,1475.684 ,1474.135 ,1474.135 ,1457.140 ,1464.828 ,-10.856 ,-0.736 ,-0.105 
1999/11/5,1464.828 ,1464.603 ,1478.829 ,1460.675 ,1465.232 ,0.404 ,0.028 ,-0.015 
1999/11/8,1465.232 ,1464.493 ,1477.135 ,1458.653 ,1471.375 ,6.143 ,0.419 ,-0.050 
1999/11/9,1471.375 ,1474.002 ,1479.834 ,1461.483 ,1464.030 ,-7.345 ,-0.499 ,0.179 
1999/11/10,1464.030 ,1463.688 ,1463.730 ,1436.742 ,1450.152 ,-13.878 ,-0.948 ,-0.023 
1999/11/11,1450.152 ,1449.622 ,1459.447 ,1440.983 ,1443.905 ,-6.247 ,-0.431 ,-0.037 
1999/11/12,1443.905 ,1446.260 ,1452.933 ,1444.127 ,1450.327 ,6.422 ,0.445 ,0.163 
1999/11/15,1450.327 ,1451.549 ,1454.088 ,1436.681 ,1451.536 ,1.209 ,0.083 ,0.084 
1999/11/16,1451.536 ,1463.337 ,1469.596 ,1428.748 ,1431.319 ,-20.217 ,-1.393 ,0.813 
1999/11/17,1431.319 ,1429.712 ,1462.848 ,1427.358 ,1462.790 ,31.471 ,2.199 ,-0.112 
1999/11/18,1462.790 ,1466.488 ,1498.081 ,1454.468 ,1482.452 ,19.662 ,1.344 ,0.253 
1999/11/19,1482.452 ,1485.053 ,1489.898 ,1466.346 ,1468.472 ,-13.980 ,-0.943 ,0.175 
1999/11/22,1468.472 ,1468.218 ,1468.944 ,1457.608 ,1464.588 ,-3.884 ,-0.265 ,-0.017 
1999/11/23,1464.588 ,1464.934 ,1471.911 ,1461.383 ,1466.434 ,1.846 ,0.126 ,0.024 
1999/11/24,1466.434 ,1466.091 ,1467.842 ,1451.033 ,1454.578 ,-11.856 ,-0.809 ,-0.023 
1999/11/25,1454.578 ,1451.877 ,1451.890 ,1439.944 ,1444.241 ,-10.337 ,-0.711 ,-0.186 
1999/11/26,1444.241 ,1443.442 ,1449.030 ,1441.517 ,1444.513 ,0.272 ,0.019 ,-0.055 
1999/11/29,1444.513 ,1444.011 ,1444.585 ,1432.958 ,1435.468 ,-9.045 ,-0.626 ,-0.035 
1999/11/30,1435.468 ,1433.896 ,1439.605 ,1429.554 ,1434.973 ,-0.495 ,-0.035 ,-0.110 
1999/12/1,1434.973 ,1434.978 ,1447.682 ,1432.946 ,1447.116 ,12.143 ,0.846 ,0.000 
1999/12/2,1447.116 ,1446.686 ,1447.809 ,1433.539 ,1435.837 ,-11.279 ,-0.779 ,-0.030 
